customer_id,region,acct_length,internation_plan,voicemail_plan,daytime_call_mins,evening_call_mins,nighttime_call_mins,customer_service_calls,churn,age
388,South Atlantic,66.0,no,no,167.3,230.0,191.7,1.0,1,56
389,South Atlantic,98.0,no,yes,121.0,218.9,226.7,1.0,0,42
390,Mountain,74.0,no,no,221.1,110.8,240.1,0.0,0,56
391,Mountain,96.0,no,yes,145.8,192.2,165.1,1.0,0,48
392,East South Central,119.0,no,no,222.8,163.2,160.6,1.0,0,46
393,East North Central,73.0,no,no,183.4,242.0,201.4,4.0,0,39
394,East North Central,92.0,yes,no,264.3,160.9,198.6,0.0,0,50
395,East North Central,21.0,no,no,146.0,109.7,247.4,0.0,0,46
396,South Atlantic,122.0,no,no,157.1,184.9,197.2,4.0,1,46
397,New England,133.0,yes,no,127.3,251.3,135.0,1.0,0,60
398,West South Central,145.0,no,no,187.9,197.0,167.0,2.0,0,46
399,Pacific,25.0,no,no,178.8,141.2,203.0,2.0,0,49
400,Mountain,64.0,no,no,97.2,186.2,189.0,2.0,0,62
401,West North Central,85.0,no,no,259.8,242.3,168.8,0.0,0,37
402,East South Central,126.0,no,no,256.5,199.5,188.3,3.0,0,62
403,Pacific,76.0,no,no,169.5,124.0,219.4,0.0,0,61
404,South Atlantic,113.0,no,no,239.7,282.9,238.4,2.0,1,40
405,South Atlantic,224.0,yes,no,171.5,160.0,212.4,1.0,1,63
406,Mountain,117.0,no,no,239.9,174.8,209.5,0.0,0,45
407,West North Central,128.0,no,yes,142.3,194.8,239.3,1.0,0,34
408,Mountain,115.0,no,no,184.1,327.0,212.5,2.0,0,47
409,Mountain,141.0,no,yes,206.9,264.4,171.8,2.0,0,57
410,West North Central,51.0,no,no,259.9,176.2,77.2,1.0,0,55
411,Middle Atlantic,100.0,no,no,203.8,283.1,197.3,0.0,0,41
412,East North Central,96.0,no,yes,248.8,140.3,263.6,3.0,0,62
413,South Atlantic,112.0,no,yes,221.6,130.2,200.0,1.0,0,46
414,New England,129.0,yes,no,192.9,185.5,205.2,1.0,0,46
415,New England,163.0,no,no,122.4,113.4,180.2,1.0,0,53
416,New England,67.0,no,yes,104.9,216.3,217.4,1.0,0,70
417,Mountain,140.0,no,no,173.2,196.8,209.3,3.0,0,60
418,Pacific,49.0,no,no,119.4,273.3,214.4,2.0,0,37
419,West North Central,46.0,no,no,250.3,260.6,195.0,2.0,1,44
420,West North Central,148.0,no,no,178.3,282.6,181.0,1.0,0,40
421,East North Central,112.0,no,no,243.4,182.1,259.2,1.0,0,45
422,South Atlantic,78.0,no,no,155.0,175.3,155.6,2.0,0,41
423,Middle Atlantic,61.0,no,yes,288.7,203.8,203.2,0.0,0,57
424,Mountain,58.0,no,yes,240.4,118.9,164.2,1.0,0,51
425,Mountain,155.0,no,no,190.3,301.3,214.6,1.0,0,55
426,East North Central,100.0,no,no,278.0,176.7,219.5,0.0,1,53
427,Mountain,113.0,no,no,155.0,330.6,189.4,1.0,0,36
428,East North Central,81.0,no,no,153.5,197.6,198.5,2.0,0,44
429,West South Central,135.0,no,yes,273.4,154.0,245.8,1.0,0,49
430,South Atlantic,99.0,no,no,155.3,265.7,145.7,0.0,0,40
431,West South Central,59.0,no,yes,133.1,221.2,131.6,1.0,0,61
432,West North Central,135.0,no,no,246.8,187.8,154.5,1.0,0,46
433,East North Central,85.0,yes,no,165.4,196.0,349.2,2.0,0,55
434,West South Central,70.0,no,no,59.5,257.2,208.3,0.0,0,55
435,West South Central,88.0,no,no,138.3,236.0,179.1,3.0,0,45
436,Mountain,55.0,no,no,286.7,134.4,192.9,2.0,0,47
437,South Atlantic,75.0,no,no,117.3,201.1,107.9,1.0,0,55
438,Mountain,79.0,no,yes,264.3,202.8,173.4,4.0,0,59
439,East South Central,85.0,no,no,127.9,271.2,202.2,0.0,0,38
440,West North Central,86.0,no,yes,225.5,246.3,245.7,0.0,0,53
441,West North Central,91.0,no,no,149.0,245.3,260.0,0.0,0,36
442,West South Central,149.0,no,yes,198.9,274.0,190.7,1.0,0,37
443,East North Central,97.0,no,no,256.4,273.9,222.7,1.0,1,61
444,New England,88.0,no,no,264.8,245.4,160.5,1.0,1,47
445,Mountain,60.0,no,no,98.2,180.5,223.6,2.0,0,48
446,East South Central,54.0,no,no,159.8,264.0,115.7,2.0,0,52
447,South Atlantic,11.0,no,yes,190.6,220.1,180.3,3.0,0,36
448,Pacific,109.0,no,no,184.0,120.4,153.7,0.0,0,37
449,Mountain,90.0,no,no,261.8,220.6,136.6,1.0,0,57
450,New England,115.0,no,no,147.9,228.4,299.7,3.0,0,52
451,East North Central,144.0,no,yes,106.4,108.1,208.4,1.0,0,44
452,Mountain,91.0,no,no,133.7,195.3,280.5,0.0,0,36
453,West North Central,105.0,no,yes,193.5,220.2,272.4,0.0,0,43
454,Mountain,71.0,yes,no,178.2,167.8,182.1,3.0,1,40
455,South Atlantic,132.0,no,yes,226.2,181.6,258.8,3.0,1,57
456,South Atlantic,112.0,no,no,170.4,200.2,258.3,1.0,0,43
457,Mountain,86.0,no,yes,70.9,166.7,244.9,3.0,0,59
458,East South Central,41.0,no,yes,194.4,254.9,160.2,2.0,0,60
459,West North Central,44.0,no,no,240.3,164.6,240.7,1.0,0,49
460,Mountain,78.0,no,no,75.0,248.7,176.0,3.0,0,54
461,East North Central,149.0,no,no,69.1,136.3,181.7,1.0,0,50
462,South Atlantic,72.0,no,yes,96.6,315.4,163.3,4.0,1,51
463,East North Central,139.0,no,yes,214.6,235.1,162.8,0.0,0,45
464,West South Central,74.0,no,no,148.5,146.5,289.2,3.0,0,45
465,Mountain,50.0,no,no,258.1,161.4,225.1,1.0,0,67
466,South Atlantic,141.0,no,yes,149.7,162.5,220.3,3.0,0,53
467,Mountain,140.0,no,no,149.8,164.4,294.7,1.0,0,52
468,Mountain,99.0,no,no,190.4,158.1,271.5,2.0,0,49
469,Pacific,166.0,no,no,181.4,253.8,112.3,1.0,0,44
470,Mountain,124.0,no,no,151.1,187.4,255.4,1.0,0,58
471,South Atlantic,74.0,no,no,155.7,173.7,257.4,0.0,0,60
472,South Atlantic,117.0,no,no,149.9,256.1,212.7,2.0,0,33
473,South Atlantic,85.0,no,no,222.3,231.5,223.5,3.0,0,65
474,Mountain,36.0,no,yes,149.4,131.8,132.7,0.0,0,59
475,New England,102.0,yes,no,233.8,221.6,146.9,0.0,0,47
476,East North Central,76.0,no,no,204.2,292.6,244.3,0.0,0,48
477,New England,165.0,no,no,242.9,209.8,228.4,1.0,0,51
478,West North Central,130.0,no,no,150.4,230.5,186.3,1.0,0,37
479,East North Central,78.0,no,no,208.9,252.4,280.2,0.0,0,41
480,East South Central,55.0,yes,no,191.9,256.1,203.7,1.0,1,60
481,New England,92.0,yes,no,130.7,260.6,244.2,2.0,1,51
482,New England,129.0,no,yes,119.6,278.7,263.4,2.0,0,42
483,South Atlantic,18.0,no,no,273.6,114.6,250.6,1.0,0,60
484,South Atlantic,161.0,yes,no,156.1,180.3,179.6,2.0,0,61
485,Pacific,93.0,no,yes,178.7,178.6,126.8,2.0,0,52
486,East South Central,144.0,no,no,177.5,287.4,180.5,2.0,0,41
487,New England,75.0,yes,no,211.3,105.6,175.9,4.0,1,43
488,South Atlantic,95.0,no,no,175.2,244.4,75.8,1.0,0,54
489,West North Central,126.0,no,yes,114.3,190.3,240.4,3.0,0,31
490,South Atlantic,124.0,no,yes,251.4,225.1,251.9,1.0,0,51
491,East North Central,93.0,yes,no,216.9,207.4,221.7,1.0,1,55
492,East North Central,109.0,yes,yes,217.2,145.5,280.7,0.0,0,54
493,Mountain,80.0,no,no,206.3,154.9,263.6,0.0,0,53
494,Pacific,41.0,no,no,159.3,125.9,261.9,1.0,0,47
495,East North Central,136.0,no,yes,143.1,236.6,227.8,2.0,0,46
496,West North Central,92.0,no,no,154.0,329.8,288.0,3.0,1,53
497,West North Central,143.0,no,yes,186.6,222.0,234.9,1.0,0,49
498,East South Central,118.0,no,yes,170.8,199.5,169.7,5.0,1,55
499,New England,193.0,no,yes,124.0,202.9,205.1,1.0,0,42
500,West North Central,73.0,no,no,198.3,279.3,146.2,3.0,0,48
501,South Atlantic,62.0,no,no,172.8,204.8,240.8,2.0,0,50
502,South Atlantic,30.0,no,yes,217.4,213.8,227.2,0.0,0,52
503,East South Central,60.0,yes,yes,265.9,215.8,108.1,0.0,1,46
504,Mountain,148.0,no,yes,93.6,193.8,144.9,1.0,0,54
505,East South Central,96.0,no,no,98.2,307.2,182.5,2.0,0,46
506,West South Central,52.0,no,no,214.7,158.6,123.4,2.0,0,41
507,Mountain,87.0,no,no,168.2,224.7,169.5,1.0,0,54
508,East North Central,41.0,no,no,202.9,153.8,113.5,3.0,0,38
509,South Atlantic,112.0,no,no,261.4,154.5,130.9,1.0,0,34
510,South Atlantic,88.0,no,no,73.3,161.4,239.6,4.0,1,57
511,East South Central,122.0,no,yes,253.7,229.2,190.5,7.0,0,39
512,West North Central,61.0,no,no,45.0,151.3,152.9,2.0,0,43
513,East North Central,87.0,no,no,231.3,171.7,67.7,1.0,0,51
514,East North Central,30.0,no,no,227.4,182.5,191.7,0.0,0,47
515,Middle Atlantic,95.0,no,yes,40.9,133.4,264.2,0.0,0,47
516,Mountain,46.0,no,no,124.8,157.3,199.3,2.0,0,60
517,South Atlantic,100.0,yes,no,68.5,337.1,205.2,0.0,0,25
518,Middle Atlantic,47.0,no,yes,163.5,203.1,232.0,2.0,0,58
519,East South Central,77.0,no,no,163.0,219.1,233.4,2.0,0,46
520,Pacific,98.0,no,yes,213.7,253.0,207.7,2.0,0,37
521,West South Central,125.0,no,yes,201.3,42.2,125.7,1.0,0,45
522,West South Central,67.0,no,no,310.4,66.5,246.5,4.0,0,41
523,West North Central,194.0,no,no,48.4,281.1,218.5,1.0,0,50
524,West South Central,128.0,no,yes,171.2,145.7,196.8,1.0,0,57
525,Mountain,190.0,no,yes,166.5,183.0,121.0,0.0,0,42
526,Pacific,165.0,no,no,216.6,190.8,224.7,0.0,0,48
527,Middle Atlantic,59.0,no,no,107.8,216.6,217.5,2.0,0,62
528,East South Central,47.0,no,yes,141.3,168.0,113.5,1.0,0,49
529,New England,150.0,no,yes,209.9,158.0,141.9,0.0,0,76
530,West North Central,152.0,yes,yes,237.5,253.4,265.2,9.0,1,62
531,South Atlantic,26.0,no,no,234.5,216.5,191.6,3.0,0,48
532,South Atlantic,79.0,no,yes,103.1,243.0,76.4,3.0,0,59
533,New England,95.0,no,yes,129.5,248.9,268.0,1.0,0,64
534,East North Central,69.0,yes,no,279.8,248.7,171.0,2.0,1,63
535,New England,95.0,yes,yes,136.8,200.8,133.7,5.0,1,66
536,New England,31.0,no,yes,100.1,246.3,255.0,0.0,0,59
537,West South Central,121.0,no,yes,237.1,205.6,196.7,4.0,0,53
538,Pacific,111.0,no,no,172.8,183.1,158.8,4.0,1,53
539,Middle Atlantic,157.0,no,no,224.5,200.7,116.6,2.0,0,61
540,South Atlantic,44.0,no,no,288.1,258.0,192.4,3.0,1,50
541,Mountain,61.0,yes,no,78.2,195.9,108.0,2.0,0,36
542,Mountain,65.0,no,no,148.7,259.0,149.5,2.0,0,58
543,West North Central,74.0,no,yes,194.6,119.9,175.5,2.0,0,59
544,Middle Atlantic,123.0,no,no,159.5,303.8,226.9,0.0,0,46
545,West South Central,58.0,no,yes,194.5,213.7,236.6,1.0,0,41
546,Mountain,74.0,no,no,174.1,251.1,257.6,2.0,1,51
547,Mountain,125.0,no,no,131.8,136.7,308.2,2.0,0,44
548,New England,80.0,no,no,160.6,237.0,245.1,1.0,0,58
549,New England,53.0,no,yes,146.8,310.0,178.7,0.0,0,59
550,Mountain,99.0,no,yes,200.7,264.2,172.7,1.0,0,44
551,Mountain,99.0,no,no,145.6,98.3,230.8,1.0,0,44
552,New England,66.0,no,yes,229.4,257.4,231.5,2.0,0,29
553,New England,97.0,no,no,211.0,189.0,123.0,3.0,0,36
554,Mountain,75.0,no,yes,121.5,271.4,248.7,2.0,0,55
555,South Atlantic,85.0,yes,no,216.0,188.2,147.1,2.0,0,56
556,East North Central,108.0,no,no,293.0,160.6,143.9,2.0,0,59
557,South Atlantic,133.0,yes,yes,221.1,264.9,168.9,2.0,1,54
558,South Atlantic,51.0,no,no,181.5,196.9,187.2,1.0,0,57
559,West North Central,186.0,no,yes,74.3,177.3,296.3,2.0,0,63
560,East North Central,44.0,yes,no,62.3,275.0,138.7,1.0,0,67
561,South Atlantic,64.0,no,yes,228.6,248.5,167.1,3.0,0,51
562,South Atlantic,44.0,no,no,228.1,276.5,279.8,2.0,1,45
563,West North Central,114.0,no,yes,309.9,200.3,183.5,1.0,0,39
564,South Atlantic,92.0,no,no,201.9,226.8,217.5,3.0,0,42
565,Pacific,110.0,no,no,149.8,180.0,140.0,2.0,0,43
566,Mountain,90.0,no,yes,183.8,229.7,144.1,1.0,0,49
567,New England,72.0,no,yes,186.7,335.0,187.2,1.0,0,46
568,East North Central,113.0,no,no,209.4,347.3,246.0,1.0,1,50
569,Middle Atlantic,171.0,no,yes,223.2,183.2,150.8,3.0,0,50
570,Mountain,104.0,no,no,164.2,155.4,168.9,1.0,0,51
571,New England,165.0,no,no,150.5,193.1,311.6,1.0,0,47
572,West North Central,104.0,no,no,234.2,293.1,183.9,0.0,1,56
573,West South Central,110.0,no,no,55.3,164.7,200.7,1.0,0,69
574,West South Central,90.0,yes,no,221.8,203.8,215.8,1.0,0,54
575,New England,114.0,no,no,169.6,58.9,179.3,1.0,0,46
576,West South Central,101.0,no,no,89.7,260.1,170.1,5.0,1,43
577,East North Central,117.0,no,yes,80.2,219.0,122.6,1.0,0,49
578,East South Central,109.0,no,no,218.9,299.9,158.6,2.0,0,49
579,Middle Atlantic,82.0,no,no,125.7,207.6,183.1,1.0,0,38
580,West South Central,92.0,no,no,176.3,93.4,207.2,2.0,0,40
581,New England,82.0,no,yes,207.2,254.1,169.3,2.0,0,29
582,South Atlantic,90.0,no,no,205.7,161.9,269.7,2.0,0,59
583,Pacific,87.0,no,yes,151.4,152.4,250.1,1.0,0,51
584,West North Central,124.0,no,no,157.5,130.7,193.4,3.0,0,71
585,Middle Atlantic,39.0,no,no,160.4,102.6,235.3,2.0,0,53
586,Mountain,84.0,no,no,159.0,167.9,167.6,1.0,0,55
587,East North Central,75.0,no,yes,214.1,200.9,246.8,0.0,0,62
588,East North Central,102.0,no,no,102.6,246.0,170.5,2.0,0,50
589,New England,62.0,yes,no,159.7,197.5,121.6,0.0,1,37
590,South Atlantic,143.0,no,no,202.8,165.8,143.9,1.0,0,57
591,East North Central,53.0,no,no,57.5,265.5,244.3,3.0,0,58
592,Mountain,30.0,no,no,169.9,225.2,169.7,1.0,0,41
593,West North Central,112.0,no,no,335.5,212.5,265.0,2.0,1,57
594,New England,129.0,no,no,139.5,289.3,129.4,0.0,0,56
595,South Atlantic,63.0,no,yes,142.3,118.7,240.1,1.0,0,52
596,Mountain,28.0,no,no,187.8,248.6,208.8,0.0,0,56
597,Mountain,111.0,no,no,146.2,261.5,163.2,3.0,0,76
598,Middle Atlantic,91.0,no,no,231.8,150.6,269.2,3.0,0,58
599,East South Central,90.0,no,no,193.7,154.2,299.0,1.0,0,36
600,Pacific,151.0,no,no,156.4,233.4,195.7,4.0,0,63
601,Mountain,105.0,yes,yes,220.7,217.7,190.5,1.0,1,55
602,South Atlantic,41.0,no,yes,239.8,221.9,189.1,2.0,0,53
603,Mountain,48.0,no,yes,172.0,200.2,233.1,1.0,0,43
604,Pacific,166.0,yes,yes,128.2,274.5,298.9,2.0,0,48
605,South Atlantic,79.0,no,no,130.2,290.9,194.8,3.0,0,59
606,South Atlantic,153.0,no,no,195.4,154.6,142.8,1.0,0,43
607,West North Central,110.0,yes,no,293.3,188.5,266.9,0.0,1,45
608,West North Central,163.0,no,no,191.3,193.9,268.4,1.0,0,52
609,South Atlantic,126.0,no,no,122.4,143.8,157.0,1.0,0,40
610,New England,105.0,no,yes,209.6,146.9,121.0,2.0,0,44
611,West South Central,172.0,no,no,215.7,146.3,264.6,3.0,0,40
612,South Atlantic,126.0,no,no,161.4,220.6,249.2,0.0,0,55
613,West South Central,97.0,no,no,144.2,226.7,144.6,3.0,0,51
614,Middle Atlantic,95.0,yes,yes,220.2,185.3,205.1,0.0,1,49
615,South Atlantic,87.0,no,no,256.2,160.7,249.4,4.0,0,55
616,New England,97.0,no,no,112.7,217.7,152.1,1.0,0,47
617,South Atlantic,76.0,no,no,299.5,226.7,210.7,0.0,1,61
618,West South Central,140.0,no,no,194.8,170.9,225.1,0.0,0,51
619,Mountain,169.0,no,no,100.8,230.0,193.6,0.0,0,46
620,West North Central,68.0,no,yes,82.5,289.9,180.0,3.0,0,49
621,Middle Atlantic,122.0,no,yes,146.4,89.7,220.0,2.0,0,40
622,West North Central,36.0,no,no,177.9,224.6,306.3,2.0,0,34
623,Mountain,120.0,no,yes,153.5,194.0,256.5,5.0,0,50
624,West North Central,121.0,no,no,150.7,197.3,169.0,1.0,0,58
625,South Atlantic,64.0,no,yes,180.1,127.5,237.4,0.0,0,50
626,Mountain,13.0,no,yes,265.3,147.6,259.3,1.0,0,59
627,South Atlantic,106.0,no,no,128.6,134.0,210.6,0.0,0,37
628,West North Central,88.0,no,no,161.5,173.5,206.2,2.0,0,53
629,South Atlantic,74.0,no,no,165.3,198.5,208.5,1.0,0,58
630,East North Central,83.0,no,no,195.0,210.5,180.6,0.0,0,41
631,West South Central,49.0,no,no,213.8,265.1,239.8,0.0,0,51
632,Mountain,111.0,no,yes,205.5,219.3,215.9,1.0,0,39
633,Mountain,50.0,no,yes,252.9,177.9,158.4,3.0,0,61
634,South Atlantic,153.0,no,yes,235.6,227.9,170.3,0.0,0,45
635,New England,88.0,no,no,192.0,127.6,155.6,1.0,0,47
636,East North Central,131.0,no,yes,69.1,101.3,104.8,0.0,0,51
637,West North Central,79.0,no,no,261.7,210.6,256.7,3.0,1,52
638,Middle Atlantic,140.0,no,no,235.5,257.2,103.1,2.0,0,44
639,New England,105.0,no,no,213.4,204.9,179.7,1.0,0,66
640,West South Central,54.0,no,yes,206.9,127.8,199.2,3.0,0,45
641,Mountain,87.0,no,yes,263.8,103.4,208.1,3.0,0,38
642,Pacific,96.0,no,yes,183.4,195.5,180.1,1.0,0,49
643,Pacific,79.0,no,no,157.6,194.1,231.5,5.0,1,34
644,West North Central,55.0,no,no,175.6,161.8,289.5,0.0,0,58
645,Pacific,130.0,no,no,242.5,102.8,142.4,2.0,0,42
646,South Atlantic,34.0,no,no,151.0,131.4,186.6,0.0,0,53
647,Mountain,139.0,no,no,138.1,164.5,134.9,1.0,0,52
648,Mountain,109.0,no,no,264.7,305.0,197.4,1.0,1,33
649,West North Central,65.0,no,yes,282.3,152.0,225.5,1.0,0,57
650,West North Central,63.0,no,no,211.2,237.7,259.2,0.0,0,45
651,New England,152.0,no,no,197.1,130.1,78.1,3.0,0,60
652,West North Central,147.0,no,no,205.3,166.7,240.6,1.0,0,45
653,South Atlantic,112.0,no,yes,181.8,228.1,262.7,2.0,0,51
654,Pacific,120.0,no,no,252.0,150.2,151.8,2.0,0,44
655,Mountain,27.0,no,no,193.8,118.9,135.9,0.0,0,34
656,Mountain,171.0,no,no,231.2,188.7,206.9,1.0,0,38
657,South Atlantic,101.0,no,yes,200.1,188.9,205.1,0.0,0,51
658,South Atlantic,32.0,no,yes,266.7,232.3,212.8,1.0,0,62
659,New England,3.0,no,yes,118.1,221.5,103.9,2.0,0,56
660,East North Central,151.0,no,no,175.3,144.3,160.2,0.0,0,54
661,Mountain,60.0,no,no,125.1,248.8,211.3,3.0,0,48
662,South Atlantic,119.0,no,no,176.8,224.7,204.6,1.0,0,63
663,West South Central,43.0,no,no,241.9,129.4,264.8,1.0,0,52
664,New England,42.0,no,no,241.2,116.5,152.2,0.0,0,53
665,East North Central,84.0,no,no,217.1,236.0,118.3,1.0,0,63
666,Middle Atlantic,65.0,no,no,195.4,181.2,178.5,0.0,0,53
667,West South Central,75.0,yes,no,222.4,327.0,208.0,1.0,1,54
668,West North Central,116.0,no,no,189.5,189.8,205.8,1.0,0,57
669,South Atlantic,107.0,no,no,123.1,158.4,256.1,0.0,0,44
670,West North Central,189.0,no,yes,256.7,150.5,123.0,3.0,0,58
671,West North Central,123.0,no,no,159.1,241.6,202.4,1.0,0,56
672,Pacific,110.0,no,no,100.1,233.3,204.4,3.0,0,49
673,Mountain,63.0,no,yes,30.9,187.0,230.8,1.0,0,34
674,New England,176.0,no,no,223.2,214.4,154.4,3.0,0,50
675,South Atlantic,108.0,no,no,187.4,199.9,216.1,1.0,0,49
676,West North Central,13.0,no,yes,315.6,208.9,260.1,3.0,0,67
677,Mountain,71.0,no,no,277.5,131.8,126.9,1.0,0,59
678,West North Central,88.0,no,no,189.8,197.3,234.5,2.0,0,49
679,East South Central,137.0,no,no,147.2,192.8,172.7,1.0,0,50
680,West North Central,82.0,no,no,185.8,276.5,192.1,4.0,0,48
681,Middle Atlantic,92.0,no,yes,155.4,188.5,254.9,3.0,0,50
682,East North Central,165.0,no,no,154.2,268.6,188.8,6.0,0,50
683,Mountain,96.0,no,no,97.6,105.5,220.2,1.0,0,43
684,West South Central,156.0,no,no,178.8,178.4,169.2,1.0,0,50
685,Pacific,63.0,no,no,149.3,273.6,206.6,0.0,0,47
686,New England,37.0,no,no,206.0,186.0,307.1,0.0,0,66
687,West North Central,98.0,no,no,216.8,190.8,187.5,0.0,0,47
688,South Atlantic,121.0,no,no,103.3,129.1,167.1,0.0,0,49
689,New England,94.0,no,no,139.4,159.1,128.2,0.0,0,52
690,West North Central,99.0,no,no,191.2,163.9,243.6,1.0,0,48
691,Mountain,163.0,no,yes,160.0,189.4,229.9,1.0,0,46
692,West North Central,161.0,no,no,221.7,193.0,194.1,3.0,0,34
693,Pacific,99.0,no,no,62.9,231.0,168.9,1.0,0,37
694,Mountain,108.0,no,no,215.6,195.3,194.4,1.0,0,38
695,New England,84.0,no,yes,165.3,223.5,260.8,3.0,0,43
696,Mountain,83.0,yes,yes,94.7,154.4,200.4,2.0,0,46
697,South Atlantic,139.0,no,no,203.2,152.5,197.8,2.0,0,53
698,East South Central,69.0,no,no,195.3,216.7,259.9,3.0,0,52
699,Mountain,129.0,no,no,143.7,297.8,212.6,4.0,0,48
700,West North Central,106.0,no,no,114.4,78.3,232.7,2.0,0,34
701,South Atlantic,158.0,no,no,222.8,203.0,210.6,2.0,0,43
702,West North Central,168.0,no,yes,175.9,211.7,174.5,2.0,0,44
703,South Atlantic,115.0,yes,no,249.9,242.5,151.7,1.0,1,55
704,South Atlantic,57.0,yes,yes,234.5,195.2,268.8,2.0,0,73
705,Mountain,67.0,no,no,210.7,219.2,179.7,1.0,0,47
706,Pacific,127.0,no,no,182.3,169.9,184.0,1.0,0,49
707,Pacific,78.0,no,no,190.3,194.5,256.5,2.0,0,50
708,New England,100.0,no,yes,177.1,163.7,242.7,0.0,0,41
709,Mountain,103.0,no,yes,87.2,169.3,166.7,6.0,1,65
710,East South Central,113.0,no,no,215.6,193.4,105.4,1.0,0,68
711,East North Central,78.0,no,no,137.4,237.6,206.7,3.0,0,52
712,Pacific,129.0,no,yes,192.8,177.0,216.5,1.0,0,51
713,East South Central,57.0,no,no,149.3,200.2,231.7,2.0,0,52
714,South Atlantic,82.0,no,no,143.7,170.7,287.7,1.0,0,48
715,Middle Atlantic,64.0,no,no,224.8,190.0,221.4,1.0,0,45
716,East South Central,86.0,no,yes,261.2,214.2,154.9,2.0,0,44
717,New England,151.0,no,yes,196.5,175.8,221.8,0.0,0,41
718,Mountain,94.0,no,no,271.2,202.6,221.6,3.0,1,45
719,Mountain,90.0,no,no,207.2,292.5,226.3,2.0,0,52
720,East North Central,48.0,no,no,300.4,133.2,197.4,2.0,0,47
721,Mountain,85.0,no,yes,229.6,132.3,211.9,2.0,0,44
722,Middle Atlantic,93.0,yes,yes,187.5,169.8,175.3,1.0,0,42
723,South Atlantic,169.0,yes,no,57.1,199.7,274.7,3.0,0,36
724,Mountain,68.0,no,no,162.1,155.0,189.7,5.0,1,48
725,East South Central,91.0,yes,no,145.0,175.8,223.7,2.0,1,52
726,West North Central,68.0,no,no,159.5,240.8,210.3,1.0,0,50
727,East North Central,101.0,no,no,190.7,208.6,203.8,1.0,0,42
728,Mountain,67.0,no,yes,230.6,189.1,162.2,1.0,0,65
729,West North Central,66.0,no,no,34.0,278.6,129.6,0.0,0,58
730,South Atlantic,116.0,no,yes,193.4,240.6,248.1,5.0,0,53
731,West South Central,158.0,no,no,202.0,163.5,195.4,1.0,0,47
732,Mountain,78.0,no,no,191.7,241.4,203.5,1.0,0,61
733,Pacific,119.0,no,yes,161.3,250.3,142.4,1.0,0,62
734,East North Central,120.0,no,no,150.6,119.0,232.9,1.0,0,57
735,East South Central,155.0,no,no,184.6,196.0,226.5,1.0,0,47
736,West South Central,106.0,no,no,220.7,270.2,121.6,1.0,0,45
737,Mountain,87.0,yes,no,167.3,198.5,133.1,1.0,0,56
738,East South Central,146.0,no,yes,154.0,185.5,148.2,3.0,0,25
739,West North Central,101.0,no,yes,121.1,186.4,241.7,0.0,0,46
740,Mountain,22.0,no,yes,182.1,164.6,128.8,3.0,0,52
741,West South Central,90.0,no,no,109.6,137.6,159.7,2.0,0,64
742,Middle Atlantic,41.0,no,no,209.9,121.9,253.7,1.0,0,52
743,Pacific,69.0,no,no,167.5,242.1,101.2,2.0,0,61
744,Mountain,33.0,no,no,213.9,239.8,148.7,2.0,0,57
745,Mountain,112.0,no,no,115.8,243.3,184.6,1.0,0,36
746,West South Central,108.0,no,yes,276.6,220.1,177.9,2.0,0,51
747,Mountain,136.0,no,yes,179.4,181.1,320.7,2.0,0,57
748,South Atlantic,128.0,no,no,187.3,270.8,206.4,1.0,0,61
749,South Atlantic,27.0,no,no,201.2,227.2,145.8,2.0,0,51
750,Mountain,161.0,yes,no,189.6,267.4,184.5,1.0,0,45
751,East South Central,33.0,no,yes,186.8,261.0,317.8,0.0,0,40
752,South Atlantic,120.0,no,yes,153.5,219.1,237.4,0.0,0,40
753,Pacific,113.0,no,no,187.6,208.2,158.9,2.0,0,45
754,Middle Atlantic,122.0,yes,no,230.9,243.2,182.4,0.0,1,59
755,South Atlantic,148.0,no,yes,244.9,118.0,236.0,2.0,0,64
756,Middle Atlantic,74.0,no,no,230.9,223.0,157.8,3.0,0,45
757,Mountain,106.0,no,no,187.1,250.2,144.9,1.0,0,51
758,West North Central,179.0,no,no,170.7,191.1,214.6,1.0,0,49
759,East North Central,149.0,yes,yes,126.9,166.9,145.2,5.0,1,57
760,Mountain,77.0,no,no,189.5,207.0,214.1,0.0,0,64
761,New England,127.0,yes,no,176.9,167.9,182.2,1.0,1,61
762,Pacific,80.0,no,no,161.1,198.8,228.4,1.0,0,38
763,Mountain,106.0,no,no,169.4,197.2,202.2,1.0,0,56
764,East South Central,61.0,no,yes,254.4,161.7,251.4,0.0,0,55
765,West North Central,135.0,yes,yes,127.7,215.0,234.3,2.0,0,56
766,West South Central,115.0,no,yes,170.5,217.2,225.7,6.0,0,57
767,West North Central,167.0,yes,no,219.1,242.9,168.9,2.0,0,60
768,East South Central,107.0,yes,no,273.5,183.8,153.8,2.0,0,62
769,South Atlantic,112.0,yes,no,161.9,200.9,134.0,1.0,0,43
770,East North Central,35.0,no,yes,241.7,142.0,288.9,1.0,0,42
771,West North Central,103.0,yes,no,62.8,170.4,280.2,3.0,0,59
772,West North Central,107.0,no,yes,281.1,143.7,239.4,1.0,0,40
773,Middle Atlantic,69.0,no,no,228.2,263.7,142.6,3.0,0,63
774,West North Central,85.0,no,no,209.8,194.5,200.4,0.0,0,48
775,Middle Atlantic,24.0,no,no,265.6,208.8,182.5,2.0,1,46
